stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PI1316,PI1316,Av. 3 Poniente / José Manuel Borgoño,-33.5116320205,-70.7789040262,
PI1317,PI1317,Av. Esquina Blanca / Los Tilos,-33.5111159847,-70.7309010093,
PI1310,PI1310,Acapulco / Av. Pdte. Allende,-33.5062719642,-70.7379520429,
PI1647,PI1647,Mall Plaza Oeste (Cno. A Lonquén),-33.5173859484,-70.7213832769,
PI1312,PI1312,Yucatán / Av. Pdte. Allende,-33.5046530346,-70.7372139487,
PI1645,PI1645,Vista Alegre / Av. Aeropuerto,-33.5217721075,-70.7155888474,
PG683,PG683,Picton / Los Nogales,-33.5458862667,-70.6839875485,
PI1648,PI1648,Av. Lo Espejo / Camino A Lonquén,-33.5234054694,-70.7261194171,
PI1649,PI1649,Blanca Estela / José Manuel Borgoño,-33.5088665093,-70.7943000332,
PI1318,PI1318,Voltaire / Santa Corina,-33.4720045129,-70.7256017387,
PE332,PE332,Parada 5 / (M) Los Quillayes,-33.5609790588,-70.5857762776,
PC967,PC967,Los Patos / Lo Barnechea,-33.3587990014,-70.506498989,
PJ853,PJ853,Consultorio Dr. Gustavo Molina,-33.4582973793,-70.7604608877,
PH755,PH755,Álvarez De Toledo / M. De Toro Y Zambrano,-33.4919344062,-70.6334813517,
PG1371,PG1371,Diego García / Calderón De La Barca,-33.5841400298,-70.6817270488,
PG1372,PG1372,Av. Padre Hurtado / Calderón De La Barca,-33.5856200345,-70.677917042,
PI953,PI953,La Galaxia / Camino A Rinconada,-33.5070657436,-70.7960781183,
PJ855,PJ855,Puerto Mancilla / Mar De Drake,-33.4639241003,-70.7470898767,
PJ634,PJ634,Isla De Pascua / Av. La Travesía,-33.4535957284,-70.7623336322,
PJ635,PJ635,Serrano / Av. La Travesía,-33.4537794676,-70.7655055402,
PJ636,PJ636,Claudio Arrau / Av. Vespucio,-33.4487295696,-70.7752725205,
PJ637,PJ637,Claudio Arrau Alt. 9450,-33.4483132055,-70.7713516296,
PJ630,PJ630,Jorge Prat / Av. La Travesía,-33.4564887885,-70.7475388771,
PJ631,PJ631,Av. La Estrella / Av. La Travesía,-33.4557747937,-70.7507940602,
PJ632,PJ632,Oceanía / Av. La Travesía,-33.4550436107,-70.7546013934,
PJ633,PJ633,Diagonal Travesía / Av. La Travesía,-33.4541971716,-70.7588776535,
PJ501,PJ501,Joaquín Valledor / Av. Mapocho,-33.4298790052,-70.6976953445,
PJ638,PJ638,Río Colorado / José M. Guzmán Riesco,-33.431942171,-70.7727249168,
PJ639,PJ639,María Angélica / José M. Guzmán Riesco,-33.4342166805,-70.77287142,
PC966,PC966,Av. Lo Barnechea / El Rodeo,-33.3511569969,-70.507174029,
PJ858,PJ858,Princeton / Gral. Buendía,-33.4528345539,-70.7282896574,
PF126,PF126,21 De Mayo / Balmaceda,-33.6116073425,-70.5744493139,
PF127,PF127,Parada 2 / Hosp. De Niños,-33.5743115431,-70.582601202,
PF120,PF120,Parada 2 / Paradero 47 Santa Rosa,-33.6158736802,-70.626498679,
PF121,PF121,Parada 2 / Paradero 45 Santa Rosa,-33.6105859862,-70.6266388262,
PH754,PH754,Vecinal / Varas Mena,-33.5116067514,-70.6227220892,
PE339,PE339,La Alauda / Diego Portales,-33.5607507411,-70.5668690504,
PJ322,PJ322,Las Espuelas / Av. La Estrella,-33.4342105507,-70.7511177718,
PJ323,PJ323,Av. San Daniel / Av. La Estrella,-33.4325456955,-70.7505960194,
PJ320,PJ320,El Estribo / Av. La Estrella,-33.4397782145,-70.7528922812,
PJ321,PJ321,Parada 2 / Plaza De Pudahuel,-33.4368799721,-70.7519745688,
PF128,PF128,Parada 2 / Portal Concha Y Toro,-33.5710815929,-70.5831505025,
PF129,PF129,Parada 4 / (M) Elisa Correa,-33.5683710253,-70.5836765024,
PJ324,PJ324,Inca Garcilazo / Av. San Daniel,-33.4318283101,-70.747949407,
PJ325,PJ325,Karlovack / Av. José Joaquín Pérez,-33.4300755252,-70.7456020786,
PG1082,PG1082,Balmaceda / Los Pétalos,-33.596248387,-70.6686104862,
PG1083,PG1083,Las Bandurrias / Gral. Franco,-33.560144939,-70.6525259223,
PG1080,PG1080,Los Pirineos / Santa Mercedes,-33.5970417727,-70.6736115968,
PG1081,PG1081,Los Pétalos / Los Pirineos,-33.5978943221,-70.6695552687,
PG1086,PG1086,Almendros / Gral. Franco,-33.5607488631,-70.6445315458,
PG1087,PG1087,Santa Pilar / Gral. Franco,-33.5610446342,-70.6407078893,
PG1084,PG1084,Francisco De Goya / Gral. Franco,-33.5603411515,-70.6500334299,
PG1085,PG1085,Av. La Bandera / Gral. Franco,-33.5604445636,-70.6483705227,
PI327,PI327,Av. Las Industrias / Av. 4 Poniente,-33.5456375728,-70.773679371,
PG1088,PG1088,P. Aguirre Cerda / Gral. Franco,-33.56109031,-70.6382401791,
PI414,PI414,Parada 1 / (M) Las Parcelas,-33.4750779127,-70.7401149316,
PC965,PC965,Av. Vespucio / Cerro Colorado,-33.4065948215,-70.5859388124,
PI634,PI634,I. Carrera P. / Juan Moya,-33.4711290302,-70.5903729504,
PI325,PI325,El Líbano / Av. 4 Poniente,-33.5471937142,-70.7702451336,
PJ406,PJ406,Parada 2 / Radal - J.J. Pérez,-33.4321902461,-70.7039629595,
PI636,PI636,Dr. A. Del Río / Diagonal Oriente,-33.4459589758,-70.6088220188,
PJ405,PJ405,Martín Gil / Av. José Joaquín Pérez,-33.431956284,-70.7005690598,
PJ404,PJ404,Parada 2 / A. Ebner - Andes,-33.4337143807,-70.696889242,
PI417,PI417,Colegio Santa María (Maipú),-33.4835449012,-70.7467387514,
PC964,PC964,Cerro Colorado / Rosario Norte,-33.4022110297,-70.5756790147,
PF342,PF342,San Alberto / Av. México,-33.5941139272,-70.5591666207,
PF60,PF60,Consultorio Laura Vicuña,-33.5901870235,-70.5962569484,
PA423,PA423,Parada 2 / Teatinos - Santo Domingo,-33.4365951971,-70.6554598995,
PF344,PF344,San Hugo / Av. México,-33.5905602284,-70.5613103841,
PJ152,PJ152,Villa Los Maitenes,-33.4445534417,-70.7362191651,
PF345,PF345,Ángel Pimentel / Av. México,-33.5884925458,-70.5626450493,
PJ1658,PJ1658,José Miguel Carrera Parcela 41,-33.3898368258,-70.8712276811,
PJ1659,PJ1659,Cam. Luis Cruz M. / José Miguel Carrera,-33.3839790573,-70.870965093,
PI416,PI416,(M) Monte Tabor,-33.4811428263,-70.7449555315,
PJ1652,PJ1652,Cam. B. O´Higgins / José Miguel Carrera,-33.4001780157,-70.8739928319,
PJ1653,PJ1653,José Miguel Carrera Parcela 26,-33.3977426376,-70.8725004358,
PJ1650,PJ1650,Camino Renca Lampa Km. 4,-33.3690387171,-70.7904641405,
PJ1651,PJ1651,Camino Renca Lampa Km. 4.5,-33.3664947507,-70.7949816973,
PJ1656,PJ1656,José Miguel Carrera Parcela 41,-33.3898393789,-70.8713214765,
PJ1657,PJ1657,José Miguel Carrera Parcela 44,-33.3931544521,-70.8713810362,
PJ1654,PJ1654,José Miguel Carrera Parcela 26,-33.397834036,-70.8723957462,
PJ1655,PJ1655,José Miguel Carrera Parcela 44,-33.3931172915,-70.871513008,
PH751,PH751,Himalaya / Varas Mena,-33.5127855723,-70.6314909087,
PA428,PA428,Esperanza / Compañía,-33.4411699124,-70.6756503482,
PA429,PA429,Cueto / Compañía,-33.4408104893,-70.6725883912,
PI419,PI419,Parada 10 / (M) Plaza De Maipú,-33.5101904044,-70.7575240005,
PF62,PF62,L. Matte Larraín / Av. Ejército Libertador,-33.5878310289,-70.5963200081,
PB629,PB629,Gral. San Martín / San Luis,-33.3668333691,-70.7381118454,
PJ1730,PJ1730,Emb. Gómez / Gonzalo Bulnes,-33.4155697468,-70.6981628707,
PJ1733,PJ1733,Argos / Tierra Del Fuego,-33.4612681082,-70.7610695593,
PJ1732,PJ1732,Lebreles / Tierra Del Fuego,-33.4631722783,-70.7615381274,
PI671,PI671,Comercio / Félix Margoz,-33.491886082,-70.7119139581,
PJ1734,PJ1734,Serrano / Av. Gral. Bonilla,-33.4470104025,-70.7675903931,
PJ1737,PJ1737,Los Conquistadores / Rolando Petersen,-33.4241721767,-70.7479011992,
PI672,PI672,Antonio Escobar / Las Rosas,-33.4837351317,-70.7032407597,
PJ1739,PJ1739,Hosp. Félix Bulnes,-33.4157584786,-70.6970837572,
PJ1738,PJ1738,Santo Domingo / Radal,-33.4418495793,-70.7025533502,
PI679,PI679,Adolfo Ibáñez / Av. Los Cerrillos,-33.4945218551,-70.7079634767,
PI678,PI678,Principal / Félix Margoz,-33.4939855567,-70.7064120654,
PI1605,PI1605,Antártica / Padre Jaime Larraín,-33.4702458315,-70.6988262522,
PC822,PC822,Camino La Fuente / Quebrada Honda,-33.4073441241,-70.5201246168,
PH753,PH753,Castrina / Varas Mena,-33.5118917191,-70.6253636139,
PB667,PB667,Esmeralda / Topocalma,-33.4095467808,-70.7370336999,
PH673,PH673,Varas Mena / Av. Haydn,-33.5113868367,-70.620535674,
PH670,PH670,Futrono / Av. Haydn,-33.510537478,-70.6204064754,
PH671,PH671,Av. Departamental / Av. Haydn,-33.5081927317,-70.6207655986,
PH676,PH676,Huasco / Av. Pdte. Allende,-33.5177137419,-70.6810513021,
PB662,PB662,P. Jaraquemada / Arturo Prat,-33.4049054923,-70.7287005528,
PH674,PH674,Puqueldón / Av. Lo Ovalle,-33.515014686,-70.6216033911,
PH675,PH675,Las Marquesas / Av. Lo Ovalle,-33.5171771273,-70.6260752014,
PH679,PH679,Santa Anita / Av. Pdte. Allende,-33.5158491478,-70.687113465,
PB669,PB669,Loreto / Bellavista,-33.4331651747,-70.6434211425,
PB668,PB668,Purísima / Bellavista,-33.4343244539,-70.6394988481,
PA316,PA316,Av. Rondizzoni / Club Hípico,-33.4700435727,-70.6649295599,
PA314,PA314,Movistar Arena,-33.4619719308,-70.6650029796,
PA315,PA315,R Larraín / Club Hípico,-33.4661702689,-70.6649824488,
PA312,PA312,Agustinas / Av. Ricardo Cumming,-33.4420921524,-70.6682046701,
PA313,PA313,Fantasilandia,-33.4597752832,-70.6650226271,
PB939,PB939,Panamericana Norte / Av. Card. José M. Caro,-33.3741261152,-70.6949691523,
PB938,PB938,J. Montt Salamanca / Av. Card. José M. Caro,-33.3739512818,-70.6909144223,
PB937,PB937,Av. Independencia / Av. Card. José M. Caro,-33.3735068823,-70.6861870187,
PB936,PB936,Ernesto Ried / Av. Card. José M. Caro,-33.373696468,-70.6815461332,
PF64,PF64,Av. Gabriela / Av. Ejército Libertador,-33.5816878226,-70.5972451955,
PB934,PB934,Isabel Carrera / Av. Card. José M. Caro,-33.3753171414,-70.6766073288,
PB933,PB933,Puntiagudo / Av. Card. José M. Caro,-33.3767470284,-70.6749751396,
PB932,PB932,Rupanco / Av. Card. José M. Caro,-33.3779581692,-70.6735860432,
PB931,PB931,Angelmó / Av. Principal,-33.3790899216,-70.6711669037,
PB930,PB930,Horacio Johnson / Av. Principal,-33.3795734057,-70.6690216764,
PD799,PD799,Pasaje 59 / Av. Oriental,-33.4667719335,-70.5613557286,
PD798,PD798,Río Claro / Los Baqueanos,-33.473313391,-70.5331289556,
PD795,PD795,Queb. San Pedro / Los Baqueanos,-33.4746722165,-70.5272258852,
PD794,PD794,Río Lauca / Los Baqueanos,-33.4743189639,-70.5294343557,
PD797,PD797,Las Perdices / Los Baqueanos,-33.4734858259,-70.5318889716,
PD796,PD796,Río Lauca / Los Baqueanos,-33.4740851673,-70.5289770915,
PD791,PD791,Parque 1 / Av. Oriental,-33.4657323473,-70.5640194794,
PD790,PD790,Los Molineros / Av. Oriental,-33.4643819862,-70.5664862615,
PB1704,PB1704,Brasil / Av. Vicuña Mackenna,-33.3999526896,-70.7466388574,
PD792,PD792,Ictinos / Av. Oriental,-33.4670129954,-70.5611766965,
PI851,PI851,Atacama / Av. Las Parcelas,-33.4684623561,-70.7233619518,
PI850,PI850,José Cardijn / Av. Las Parcelas,-33.4677986026,-70.7219297752,
PF65,PF65,Pedro Núñez F. / Av. Ejército Libertador,-33.5783830804,-70.5981908136,
PI853,PI853,Av. 5 De Abril / Curacaví,-33.4725085062,-70.7213825865,
PG1253,PG1253,Las Parcelas / Gral. Arriagada,-33.5618689919,-70.6181029865,
PI852,PI852,Casablanca / Curacaví,-33.470820405,-70.7228820235,
PI855,PI855,Primo De Rivera / Las Golondrinas,-33.4921977405,-70.7388697397,
PI854,PI854,Erick Fromm / Simón Bolívar,-33.4736440559,-70.7228302036,
PG1026,PG1026,José Besa / Condell,-33.5958679772,-70.6915326381,
PI857,PI857,Lumen / Primo De Rivera,-33.4928243648,-70.7360819204,
PF66,PF66,Omar Herrera / Av. Ejército Libertador,-33.5756989651,-70.5986405861,
PB1083,PB1083,Fresia / Av. Apóstol Santiago,-33.3861876047,-70.6978764462,
PI859,PI859,3 Norte / Lumen,-33.4957971399,-70.7366944046,
PB1080,PB1080,Colcura / Fresia,-33.3906172598,-70.6950414376,
PB1087,PB1087,Los Lirios / Las Margaritas,-33.3987273643,-70.7021807825,
PB1086,PB1086,Los Helechos / Av. Apóstol Santiago,-33.3963972393,-70.7004773865,
PB1085,PB1085,Puerto Montt / Av. Apóstol Santiago,-33.3932879356,-70.701371928,
PD578,PD578,Parada 2 / Ado Chile,-33.4673679562,-70.5812018903,
PB1706,PB1706,Teniente Ponce / Pedro Fontova,-33.3923804016,-70.6699582934,
PB1088,PB1088,Caupolicán / Baquedano,-33.4005794017,-70.7027352476,
PF67,PF67,Bahía Fitz Roy / Av. Ejército Libertador,-33.5731547845,-70.5991620801,
PB1269,PB1269,Parada 4 / (M) Einstein,-33.4055470855,-70.6438363761,
PB1268,PB1268,Parada 5 / (M) Einstein,-33.4056126458,-70.6428563339,
PB1267,PB1267,Lircay / Coronel Del Canto,-33.4059841184,-70.6408593669,
PB1266,PB1266,Albano / Av. Einstein,-33.4062858631,-70.6388134383,
PB1265,PB1265,El Guanaco / Av. Einstein,-33.402770034,-70.6573609481,
PB1264,PB1264,Antonia Prado / Av. Einstein,-33.4060994967,-70.6328949212,
PB1263,PB1263,Av. Las Torres / Lircay,-33.4054018391,-70.6310783417,
PB1262,PB1262,Cataluña / Lircay,-33.4052741373,-70.627810518,
PB1261,PB1261,Lircay / Reina De Chile,-33.4055160883,-70.6238824939,
PB1260,PB1260,Las Canteras / Venezuela,-33.404941251,-70.622890738,
PC905,PC905,Alonso De Córdova / Cerro Colorado,-33.4046834685,-70.5814523014,
PC228,PC228,Pablo De Tarso / Av. Vitacura,-33.3833758178,-70.5500073357,
PC229,PC229,Lo Matta / Av. Vitacura,-33.3820848811,-70.5466123071,
PC224,PC224,García De Torres / Av. Vitacura,-33.3861372516,-70.562292584,
PC225,PC225,Detroit / Av. Vitacura,-33.3857810909,-70.559124987,
PC226,PC226,Indiana / Av. Vitacura,-33.3855036917,-70.5564878371,
PC227,PC227,Las Tranqueras / Av. Vitacura,-33.3846487183,-70.5533875223,
PC220,PC220,Parada 4 / Clínica Alemana,-33.3913983522,-70.573462563,
PC221,PC221,Rotonda Irene Frei,-33.390312309,-70.5708607544,
PC222,PC222,Parada 1 / Los Cobres De Vitacura,-33.3885460223,-70.5675820829,
PC223,PC223,G. De Alderete / Av. Vitacura,-33.3870717948,-70.5650797958,
PH517,PH517,Las Ilusiones / Abranquil,-33.5081243751,-70.6743310469,
PF494,PF494,Río Cochiguas / Av. Juanita,-33.6298054338,-70.6121055558,
PF495,PF495,Colegio Almenar Del Maipo,-33.5979541434,-70.5158145671,
PF496,PF496,Mampato Las Vizcachas,-33.5980702234,-70.5199217474,
PF497,PF497,Camino A San José De Maipo Alt. 05800,-33.598221564,-70.5245009269,
PG937,PG937,Balmaceda / Pedro S. De La Hoz,-33.5897672255,-70.6882184502,
PF491,PF491,El Rodeo / San Guillermo,-33.6226835118,-70.6079419791,
PF492,PF492,La Lechería / San Guillermo,-33.6246241299,-70.6076702744,
PF493,PF493,Weber / San Guillermo,-33.6284898957,-70.6073038817,
PD892,PD892,Av. Grecia / Ignacio Carrera Pinto,-33.4661284918,-70.5944343597,
PD893,PD893,Premio Nobel / Ignacio Carrera Pinto,-33.4693717201,-70.592423652,
PD890,PD890,El Valle / Caracas,-33.4783582881,-70.5655440142,
PD891,PD891,A. Sepúlveda / El Duraznal,-33.4768086708,-70.5650437067,
PF498,PF498,Club Las Vizcachas,-33.5985060747,-70.5266885367,
PF499,PF499,Retén Las Vizcachas,-33.5987517894,-70.5285971129,
PD894,PD894,Santa Julia / Ignacio Carrera Pinto,-33.4713328621,-70.5906877686,
PD895,PD895,Rodrigo De Araya / Ignacio Carrera Pinto,-33.4734476276,-70.5888412991,
PC321,PC321,Av. Pdte. Kennedy Alt. 5000,-33.4023378992,-70.581152494,
PC320,PC320,Nva. Los Leones / Av. Santa María,-33.4175745194,-70.6099712694,
PF948,PF948,Palo De Rosa / Mauvidanche,-33.5916803878,-70.6020087229,
PI1128,PI1128,Licanray / Ing. Eduardo Domínguez,-33.4899807223,-70.7819750759,
PC325,PC325,Benito Juárez / Av. Pdte. Kennedy,-33.396140074,-70.5647918728,
PC324,PC324,Brasilia / Av. Pdte. Kennedy,-33.3969161406,-70.5671260949,
PC327,PC327,Las Tranqueras / Av. Pdte. Kennedy,-33.3922245913,-70.5535912164,
PC326,PC326,G. De Alderete / Av. Pdte. Kennedy,-33.3950537509,-70.5616893257,
PF942,PF942,Llantén / Juan De Dios Malebrán,-33.5810992164,-70.5924310212,
PF943,PF943,La Primavera / Juan De Dios Malebrán,-33.5928641332,-70.5906644648,
PI1121,PI1121,O'Higgins / Av. De La Victoria,-33.5023577086,-70.7685322439,
PI1120,PI1120,Libertad / Av. De La Victoria,-33.5057208128,-70.7684600799,
PI1127,PI1127,Llanquilef / Ing. Eduardo Domínguez,-33.4942518739,-70.7841628158,
PI1126,PI1126,Ing. E. Domínguez / Isabel Riquelme,-33.496412032,-70.7834675806,
PI1125,PI1125,Licanray / Av. El Rosal,-33.4920588874,-70.7789835874,
PI1124,PI1124,Ing. E. Domínguez / Av. El Rosal,-33.490550207,-70.7773736177,
PI1152,PI1152,México / Nicaragua,-33.4869087335,-70.7267560754,
PH515,PH515,5ª Transversal / Quinta Avenida,-33.5054798651,-70.6663959432,
PC906,PC906,Parada 7 / (M) Escuela Militar,-33.4140198687,-70.5849998183,
PI464,PI464,Av. El Olimpo / Av. Portales,-33.5183305429,-70.7755038273,
PH514,PH514,4ª Transversal / Quinta Avenida,-33.5065777106,-70.6628278364,
PC901,PC901,Rafael Maluenda / Las Hualtatas,-33.3935938636,-70.5698983259,
PC829,PC829,Quebrada Honda / Carlos Peña Otaegui,-33.4123825922,-70.5252525224,
PH513,PH513,2ª Transversal / Quinta Avenida,-33.5073766783,-70.6601013602,
PG1461,PG1461,Av. Lo Espejo Alt 2700,-33.5298649948,-70.7109209739,
PC900,PC900,Walter Scott / Las Hualtatas,-33.3922508055,-70.565210797,
PB322,PB322,Parada 2 / (M) Cementerios,-33.4135162224,-70.6433996057,
PB323,PB323,Dr. Ostornol / Av. Recoleta,-33.4108453509,-70.6432777831,
PB320,PB320,El Salto Chico / Av. Recoleta,-33.418366206,-70.6437647867,
PB321,PB321,La Unión / Av. Recoleta,-33.4168931303,-70.6436238933,
PB326,PB326,Card. José M. Caro / Av. Recoleta,-33.4035191652,-70.6429151971,
PB327,PB327,Muñoz Gamero / Av. Recoleta,-33.4011762182,-70.6428120616,
PI58,PI58,Parada 6 / Departamental - Pac,-33.4834825654,-70.6949525901,
PI59,PI59,Parada 5 / Departamental - Pac,-33.483011869,-70.6964645205,
PI56,PI56,Gral. Velásquez / Av. Departamental,-33.4847191563,-70.6884118381,
PI57,PI57,Avenida 7 / Av. Departamental,-33.4844034975,-70.6911379069,
PB328,PB328,Parada 2 / (M) Dorsal,-33.397298633,-70.642585439,
PI55,PI55,Avenida 7 / Av. Departamental,-33.4846022947,-70.6923636041,
PI52,PI52,Lucerna / Suiza,-33.4815233587,-70.6988588403,
PI53,PI53,Tucapel / Suiza,-33.4825683177,-70.6972905675,
PI50,PI50,Colu / Av. Las Rejas,-33.4713259413,-70.7044277478,
PI51,PI51,Mailef / Av. Las Rejas,-33.4756688621,-70.7032095283,
PC902,PC902,Cerro Arenales / Cerro Colorado,-33.4006040035,-70.5708171591,
PJ139,PJ139,Villasana / Martínez De Rozas,-33.4349724788,-70.6883628808,
PJ138,PJ138,M. Rivas Vicuña / Martínez De Rozas,-33.4347117299,-70.6836233418,
PJ137,PJ137,Patricio Lynch / Martínez De Rozas,-33.4345682656,-70.6812561791,
PJ136,PJ136,Parada 1 / Basílica De Lourdes,-33.4369921845,-70.6860175443,
PJ135,PJ135,Cruchaga Montt / Av. San Pablo,-33.4386834809,-70.6947667073,
PJ133,PJ133,Parada 1 / Radal - San Pablo,-33.4403171089,-70.7026988504,
PJ131,PJ131,Villa Caupolicán,-33.4423510545,-70.7104759559,
PC813,PC813,El Convento / San Francisco De Asís,-33.3856826009,-70.5025664377,
PC812,PC812,Los Tuliperos / San Francisco De Asís,-33.3829519867,-70.50669918,
PC811,PC811,Los Tuliperos / San Francisco De Asís,-33.3828747772,-70.5070936639,
PC810,PC810,S. Fco. De Asís / Charles Hamilton,-33.3804367568,-70.5106413573,
PG1419,PG1419,Pedro González / Víctor Plaza Mayorga,-33.5472329605,-70.6818297401,
PG1418,PG1418,Gabriela Mistral / Víctor Plaza Mayorga,-33.5476583618,-70.6794172005,
PC815,PC815,Av. La Plaza / San Francisco De Asís,-33.3901488337,-70.5002816346,
PC814,PC814,San Carlos De A. / San Francisco De Asís,-33.3876349132,-70.5011010716,
PG1147,PG1147,Canal Alberto / Av. Ossa,-33.5367736522,-70.6717069787,
PI111,PI111,Parada 5 / Portal Maipú,-33.5107322402,-70.7408885559,
PI112,PI112,Av. Las Torres / Av. Esquina Blanca,-33.5110237375,-70.7362735744,
PC818,PC818,Quebrada Honda / San Ramón,-33.4033380077,-70.5131975168,
PG1411,PG1411,Galvarino / Gral. Körner,-33.5494539037,-70.6822429548,
PG1410,PG1410,Gral. Korner / Rengo,-33.5491327849,-70.6840789768,
PG1413,PG1413,Gral. Arteaga / Gral. Körner,-33.5502814648,-70.6778530529,
PG1412,PG1412,Lautaro / Gral. Körner,-33.5497801679,-70.6804311436,
PG447,PG447,Colón / Sergio Ceppi,-33.5155997521,-70.6669918885,
PB498,PB498,Parada 1 / Lo Cruzat - Manuel A. Matta,-33.366722175,-70.720832065,
PB499,PB499,Parada 1 / 4 Oriente - Manuel A. Matta,-33.3673317535,-70.7155658913,
PB490,PB490,Pasarela Renoir,-33.3734889247,-70.7232030525,
PB491,PB491,Lo Campino / Av. Vespucio,-33.3742450329,-70.7156576778,
PB492,PB492,Miriam / Santa Luisa,-33.3579788117,-70.7374188594,
PB493,PB493,Santa Luisa Alt. 300,-33.3531855477,-70.7388162042,
PB494,PB494,José M. Carrera / Av. Manuel A. Matta,-33.3643655521,-70.7336488635,
PB495,PB495,Luna / Av. Manuel A. Matta,-33.3655281606,-70.7312079759,
PB496,PB496,Parada 1 / Arturo Prat - Manuel A. Matta,-33.3661304014,-70.7250610551,
PB497,PB497,Parada 1 / Pedro Lira - Manuel A. Matta,-33.3664399525,-70.7232465323,
PB1047,PB1047,Sta. Marta De H. / El Guanaco Norte,-33.3530098216,-70.6774339257,
PG434,PG434,Carmen / Santa Ana,-33.5252473144,-70.6382968976,
PD21,PD21,E. Fernández / Av. Escuela Agrícola,-33.4903109868,-70.6018730996,
PB367,PB367,Zaragoza / Diego Silva,-33.384099312,-70.6628163926,
PJ797,PJ797,Antillanca / Camino Lo Boza,-33.3811874787,-70.7687418417,
PJ796,PJ796,Derco (Lo Boza),-33.38401851,-70.7641003104,
PJ795,PJ795,Av. Vespucio / Camino Lo Boza,-33.385531552,-70.7613720467,
PI1364,PI1364,La Sinfonía / Pdte. Jorge Alessandri,-33.4892154351,-70.7624849149,
PJ799,PJ799,Campo Alegre / Camino Renca Lampa,-33.3845950013,-70.8063294381,
PJ798,PJ798,Volcan Lascar / Camino Lo Boza,-33.3789933617,-70.7727049513,
PI1367,PI1367,Las Terrazas / Av. 5 De Abril,-33.5106147909,-70.7505452658,
PA679,PA679,Parada 14 / (M) Los Héroes,-33.4449740386,-70.6599930307,
PA678,PA678,Av. Beauchef / Av. Rondizzoni,-33.4702779909,-70.662838008,
PA675,PA675,Parada 13 / (M) Los Héroes,-33.4474656606,-70.6599343267,
PA674,PA674,L. Cochrane / Bío Bío,-33.474704453,-70.6521942408,
PA677,PA677,Isabel Riquelme / Bascuñán Guerrero,-33.4766780257,-70.671705009,
